2011-07-23,75.2
2011-07-22,74.7
2011-07-21,74.5
2011-07-20,74.3
2011-07-27,73.6
2011-07-26,74.5
2011-07-25,73.9
2011-07-24,74.3
2016-07-02,
2016-07-03,
2016-07-01,
2016-07-06,
2016-07-07,
2016-07-04,
2016-07-05,
2016-07-08,
2016-07-09,
2017-09-27,72.6
2017-09-26,72.6
2017-09-24,71.6
2012-06-30,72.5
2017-09-22,71.3
2014-10-31,59.8
2014-10-30,60.1
2017-09-29,72.6
2017-09-28,73.0
2015-08-08,73.6
2015-08-09,73.8
2015-08-04,73.8
2015-08-05,74.7
2015-08-06,73.9
2015-08-07,73.6
2015-08-01,74.1
2015-08-02,73.9
2015-08-03,73.6
2013-08-31,73.4
2013-08-30,73.2
2017-08-31,72.7
2010-08-05,74.5
2010-08-04,73.4
2010-08-07,75.2
2010-08-06,75.2
2010-08-01,72.9
2010-08-03,72.5
2010-08-02,73.6
2010-08-09,74.5
2010-08-08,74.5
2009-09-28,72.5
2009-09-29,71.4
2009-09-22,72.9
2009-09-23,73.4
2009-09-20,73.4
2009-09-21,72.9
2009-09-26,72.7
2009-09-27,72.5
2009-09-24,73.6
2009-09-25,73.4
2015-06-13,67.5
2015-06-12,66.2
2014-07-26,73.8
2011-09-29,69.4
2011-09-28,69.6
2011-09-21,66.9
2011-09-20,66.7
2011-09-23,68.2
2011-09-22,67.6
2011-09-25,68.9
2011-09-24,68.5
2011-09-27,69.6
2011-09-26,69.1
2008-08-02,76.8
2015-06-19,68.7
2017-10-09,69.8
2008-08-01,77.7
2008-08-06,77.2
2008-08-07,77.9
2008-08-04,77.4
2015-06-18,68.0
2017-10-03,70.2
2017-10-02,70.6
2008-08-08,77.7
2008-08-09,78.1
2017-10-07,70.5
2017-10-06,70.0
2017-10-05,70.2
2017-10-04,70.0
2016-09-17,74.1
2014-06-14,65.6
2014-06-15,66.5
2014-06-16,67.0
2014-06-17,67.7
2014-06-10,64.7
2014-06-11,64.1
2014-06-12,63.9
2014-06-13,65.0
2016-06-12,
2014-06-18,68.1
2014-06-19,68.0
2016-06-13,
2008-07-10,73.9
2008-07-11,74.1
2008-07-12,75.2
2008-07-13,75.7
2008-07-14,74.8
2008-07-15,75.4
2008-07-16,74.8
2008-07-17,74.5
2008-07-18,75.6
2008-07-19,75.7
2014-05-19,57.7
2014-05-18,57.0
2014-05-11,53.8
2014-05-10,52.4
2014-05-13,54.3
2014-05-12,
2014-05-15,54.7
2014-05-14,54.6
2014-05-17,57.3
2014-05-16,54.8
2015-10-29,60.3
2015-10-28,59.5
2015-10-27,60.1
2015-10-26,60.6
2015-10-25,61.0
2015-10-24,61.0
2015-10-23,61.5
2015-10-22,61.5
2015-10-21,61.5
2015-10-20,
2012-08-29,76.8
2012-08-28,76.8
2012-08-21,74.1
2008-08-20,75.9
2012-08-23,74.8
2012-08-22,74.5
2012-08-25,75.6
2012-08-24,75.2
2012-08-27,76.1
2008-08-21,75.7
2016-08-10,
2016-08-11,
2016-08-12,
2016-08-13,
2016-08-14,
2016-08-15,
2016-08-16,
2016-08-17,
2016-08-18,
2016-08-19,
2016-09-18,73.6
2016-07-11,
2016-07-10,
2016-07-13,
2016-07-12,
2016-07-15,
2016-07-14,
2016-07-17,
2016-07-16,
2016-07-19,
2016-07-18,
2012-06-29,71.2
2012-06-28,70.2
2012-06-23,72.1
2012-06-22,72.7
2012-06-21,71.6
2012-06-20,71.6
2012-06-27,70.7
2012-06-26,71.2
2012-06-25,71.8
2012-06-24,72.7
2014-10-01,68.9
2014-10-02,68.5
2014-10-03,68.7
2014-10-04,68.7
2014-10-05,67.8
2014-10-06,67.5
2014-10-07,66.9
2014-10-08,66.9
2014-10-09,66.2
2014-07-05,70.2
2015-08-13,74.8
2015-08-12,74.5
2015-08-11,73.8
2015-08-10,74.7
2015-08-17,75.4
2015-08-16,75.6
2015-08-15,75.7
2015-08-14,75.6
2015-08-19,75.9
2015-08-18,75.6
2012-05-03,54.7
2013-09-18,67.5
2013-09-19,67.3
2013-09-12,71.2
2013-09-13,71.2
2013-09-10,70.3
2013-09-11,70.9
2013-09-16,69.6
2013-09-17,68.4
2013-09-14,71.4
2013-09-15,70.7
2014-09-08,74.5
2014-09-09,73.4
2014-09-06,75.9
2014-09-07,75.4
2014-09-04,74.8
2014-09-05,75.6
2014-09-02,74.5
2014-09-03,74.8
2014-09-01,74.1
2015-07-18,72.7
2015-07-19,73.2
2015-07-16,73.0
2015-07-17,72.9
2015-07-14,72.9
2015-07-15,72.7
2015-07-12,73.0
2015-07-13,73.9
2015-07-10,72.1
2015-07-11,73.0
2009-09-30,71.1
2011-09-18,67.6
2011-09-19,67.3
2011-09-14,71.6
2011-09-15,
2011-09-16,69.3
2011-09-17,69.1
2011-09-10,70.7
2011-09-11,70.5
2011-09-12,70.9
2011-09-13,71.4
2009-05-26,62.6
2008-08-10,78.1
2008-08-13,76.6
2009-05-25,63.3
2009-05-22,62.4
2009-05-23,62.4
2009-05-20,61.9
2008-08-16,76.5
2008-08-19,76.5
2008-08-18,76.5
2009-05-28,63.1
2009-05-29,64.0
2008-07-07,71.6
2008-07-06,70.9
2008-07-05,71.1
2008-07-04,71.4
2008-07-03,72.0
2008-07-02,71.8
2008-07-01,72.0
2008-07-09,73.2
2008-07-08,72.5
2014-05-28,60.2
2014-05-29,60.4
2014-05-24,58.8
2014-05-25,59.9
2014-05-26,61.6
2014-05-27,61.5
2014-05-20,57.2
2014-05-21,57.6
2014-05-22,57.8
2014-05-23,59.0
2015-06-29,68.0
2014-06-09,64.5
2014-06-08,65.4
2012-08-18,75.2
2012-08-19,74.3
2012-08-14,77.2
2012-08-15,76.1
2014-06-01,62.6
2012-08-17,75.6
2012-08-10,77.5
2014-06-06,62.8
2012-08-12,79.0
2012-08-13,77.7
2016-08-07,
2012-07-28,75.4
2016-08-05,
2016-08-04,
2016-08-03,
2016-08-02,
2016-08-01,
2013-10-11,66.0
2016-08-09,
2016-08-08,
2012-07-20,72.1
2012-07-21,72.1
2016-09-30,70.3
2016-07-24,
2016-07-25,
2016-07-26,
2016-07-27,
2016-07-20,
2016-07-21,
2016-07-22,
2016-07-23,
2016-07-28,
2016-07-29,
2010-06-30,72.3
2017-08-30,72.3
